timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48,z_node_49,T_node_49,z_node_50,T_node_50,z_node_51,T_node_51,z_node_52,T_node_52,z_node_53,T_node_53,z_node_54,T_node_54,z_node_55,T_node_55,z_node_56,T_node_56,z_node_57,T_node_57,z_node_58,T_node_58,z_node_59,T_node_59,z_node_60,T_node_60,z_node_61,T_node_61,z_node_62,T_node_62,z_node_63,T_node_63,z_node_64,T_node_64,z_node_65,T_node_65,z_node_66,T_node_66,z_node_67,T_node_67,z_node_68,T_node_68,z_node_69,T_node_69,z_node_70,T_node_70,z_node_71,T_node_71,z_node_72,T_node_72,z_node_73,T_node_73,z_node_74,T_node_74,z_node_75,T_node_75,z_node_76,T_node_76,z_node_77,T_node_77,z_node_78,T_node_78,z_node_79,T_node_79,z_node_80,T_node_80,z_node_81,T_node_81,z_node_82,T_node_82,z_node_83,T_node_83,z_node_84,T_node_84,z_node_85,T_node_85,z_node_86,T_node_86,z_node_87,T_node_87,z_node_88,T_node_88
2349,14389961.240310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.999999999980659,30.9393233932417,10.943027451681822,61.8786467864834,11.885697337897403,117.97989970131579,13.55174097955124,174.0811526161482,15.216778985765307,227.40397339165673,17.1923158776115,280.7267941671653,19.16692400566952,328.8412065170684,21.12274119225216,376.95561886697146,23.077691885875737,422.8184598487046,24.850114935628017,468.68130083043775,26.62167064058467,495.05324309208106,27.49691090405454,521.4251853537244,28.371868004124504,527.0601371395401,28.54626929867233,532.6950889253558,28.720657860917918,538.1197677852109,28.869342658072807,543.544446645066,29.018016032238364,547.6703115548453,29.135695121662806,551.7961764646244,29.253367626143735,568.4285972674202,29.702252222502395,585.061018070216,30.1510311764791,594.496013567958,30.403447257942105,603.9310090656999,30.655829228099698,649.266390216256,31.84769684315723,694.6017713668122,33.03877199398028,744.6356576885719,34.59536155242923,794.6695440103316,36.15083421057884,825.044387368154,36.908543825084564,855.4192307259764,37.66590419953868,888.594750933633,38.626051169083674,921.7702711412896,39.58571800557627,950.7064684553181,40.483103259075456,979.6426657693466,41.380080533103175,1008.2902544964866,42.25217550227545,1036.9378432236265,43.12386738616967,1050.427535863644,43.52914493285275,1063.9172285036614,43.93433265293591,1071.2351943681701,44.115323657934745,1078.5531602326791,44.29629244708131,1082.4114180825827,44.401064764679916,1086.269675932486,44.505830346635165,1103.9185970969118,44.922729905159485,1121.5675182613375,45.339502331811524,1134.1534127672253,45.59319815149928,1146.7393072731131,45.84683794876432,1157.539307273113,45.95379945851186,1168.3393072731133,46.06073515587315,1211.4586297692806,47.05081515023791,1254.577952265448,48.04013643589136,1269.1672762339317,48.39921391194253,1283.7566002024157,48.7582012891793,1304.405037887498,49.234806186116344,1325.0534755725803,49.71123631687899,1362.0922538703485,50.60145296560823,1399.1310321681165,51.49109042052781,1403.7730396920483,51.60816010613192,1408.41504721598,51.72521993344231,1413.9453149396456,51.839585209451556,1419.4755826633113,51.95393886625971,1434.1961799568467,52.27666732684337,1448.9167772503818,52.59930915530333,1459.0848617464917,52.83847106376068,1469.2529462426016,53.07758930730613,1473.6819994886368,53.17425410968917,1478.1110527346718,53.270911220750286,1510.5002585225802,53.973923476631946,1542.8894643104886,54.67652450176962,1564.3619443938064,55.15018022548625,1585.8344244771245,55.62364692635301,1603.2717369023076,56.00584964174245,1620.7090493274904,56.387927735176675
2350,14289961.240310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.00000000001416,33.65329912949097,11.024979009785074,67.30659825898194,12.049534794917948,123.3262513399196,13.710631197587876,179.34590442085727,15.370723627326132,232.51423936375124,17.335860980788194,285.6825743066452,19.30007256016369,333.62253534898025,21.243670874625423,381.5624963913152,23.18640664868748,427.2916980098637,24.949663450044866,473.0208996284122,26.712056712629323,499.34193993105373,27.58403887512485,525.6629802336953,28.455738850635008,531.2877151396481,28.629508441112424,536.9124500456008,28.80326534285509,542.33193481442,28.951647717359734,547.7514195832393,29.100018691944168,551.8708613117487,29.217316749634424,555.9903030402581,29.33460824283158,572.6030464194637,29.78235780842678,589.2157897986691,30.23000199396448,598.639979215766,30.48179770902822,608.0641686328628,30.733559395744038,653.3509198881068,31.92266123167914,698.6376711433508,33.1109724494667,748.5969768118173,34.662940069931665,798.5562824802837,36.21379410923794,828.9118770055236,36.970438919328394,859.2674715307635,37.726735039750366,892.406349239684,38.68469322215884,925.5452269486044,39.6421724239076,954.4470985424903,40.53743529659005,983.3489701363762,41.432291204477615,1011.9654214524434,42.30247915241788,1040.5818727685105,43.17226495715845,1054.0577901366546,43.576704641057184,1067.5337075047985,43.9810546990769,1074.8464049007077,44.16175642126835,1082.159102296617,44.342435967515065,1086.0139619978875,44.44701216519243,1089.868821699158,44.55158164108538,1107.5047997050501,44.967788684997,1125.1407777109425,45.383868832102785,1137.7205079566086,45.63726327350845,1150.3002382022746,45.89060177087789,1161.1002382022748,45.997563060421314,1171.9002382022747,46.10449854119448,1214.9915315171202,47.09310358980757,1258.0828248319654,48.08095120813055,1272.663094533848,48.439533663398656,1287.2433642357305,48.798026164355115,1307.8824091008505,49.27413532840516,1328.5214539659705,49.75006994786021,1365.5387806224517,50.6391299066072,1402.5561072789326,51.527611556410655,1407.1954803667754,51.644535456941085,1411.8348534546185,51.761449513592034,1417.363571248185,51.87573800347336,1422.8922890417518,51.99001488469815,1437.6074892934826,52.31246701142377,1452.322689545213,52.63483260044795,1462.4854101649835,52.873709038363266,1472.648130784754,53.11254187355014,1477.0756064616003,53.20912615183169,1481.5030821384469,53.30570274709294,1513.8810221771494,54.008141924533966,1546.2589622158519,54.71017030758669,1567.723503954812,55.183418816806444,1589.1880456937722,55.65647850931749,1606.6191004836348,56.03836154923017,1624.0501552734975,56.42012010014895
2351,14189961.240310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.000000000000103,36.36727486574024,11.106808068232143,72.73454973148048,12.21312169098782,128.6726029785234,13.869286189609685,184.61065622556632,15.524448383494134,237.62450533584575,17.479235878993816,290.63835444612516,19.43310060601122,338.40386418089207,21.364544620159034,386.169373915659,23.29513005665802,431.76493617102284,25.049262445416,477.3604984263867,26.80253509223047,503.63063677002646,27.67127104414599,529.9007751136662,28.539725780189308,535.5152931397561,28.712865993068796,541.1298111658458,28.88599356052769,546.5441018436293,29.034074198884632,551.9583925214126,29.182143460209662,556.0714110686523,29.299061794487784,560.184429615892,29.41597358459443,576.7774955715072,29.862591277845894,593.3705615271223,30.30910385149853,602.7839448635741,30.560280885919354,612.1973282000258,30.811423974344546,657.4354495599576,31.99776719839766,702.6735709198895,33.18332163626118,752.5582959350626,34.73068130722576,802.4430209502357,36.27693069290761,832.7793666428931,37.03251248839022,863.1157123355506,37.78774613840509,896.2179475457349,38.74352084805227,929.3201827559192,39.6988177196004,958.1877286296625,40.59196336235382,987.0552745034058,41.48470304681367,1015.6405884084003,42.35298830070358,1044.2259023133947,43.22087234554819,1057.688044409665,43.62447597701013,1071.1501865059356,44.027990181576115,1078.4576154332453,44.2084031538197,1085.7650443605548,44.388793989622656,1089.6165059131922,44.493174470025565,1093.4679674658298,44.597548242374906,1111.0910023131887,45.01306411051069,1128.7140371605478,45.42845331464981,1141.2876031459919,45.68154682978457,1153.861169131436,45.93458447835587,1164.661169131436,46.04154556063568,1175.4611691314362,46.14848083756989,1218.5244332649595,47.135613526062734,1261.5876973984828,48.12199004982903,1276.1589128337641,48.48007826806675,1290.7301282690453,48.83807667488547,1311.3597803142031,49.31369072696093,1331.989432359361,49.789130453183645,1368.9853073745548,50.67703545236046,1405.9811823897487,51.56436301737838,1410.617921041503,51.68114133721207,1415.2546596932573,51.79790982741923,1420.7818275567247,51.91212159765251,1426.3089954201923,52.026321769601616,1441.0187986301185,52.348497849795876,1455.7286018400443,52.67058748537157,1465.8859585834753,52.90917884369517,1476.0433153269064,53.14772666074163,1480.4692134345642,53.24423049562351,1484.895111542222,53.340726655663765,1517.2617858317185,54.04259331457576,1549.628460121215,54.74404960893834,1571.0850635158176,55.21689131180059,1592.5416669104202,55.68954440123587,1609.966464064962,56.07110807432455,1627.3912612195043,56.452547389518585
2352,14089961.240310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.999999999983768,39.08125060198952,11.188514794245206,78.16250120397903,12.376458354009438,134.0189546171272,14.027705917252755,189.87540803027537,15.677952851356526,242.73477130794024,17.622439470827874,295.5941345856051,19.566006347586164,343.1851930128039,21.485359792966346,390.77625144000274,23.40385863973066,436.238174332182,25.148907878702886,481.7000972243612,26.893101170593546,507.9193336089992,27.758602601737202,534.1385699936372,28.623823785165648,539.7428711398641,28.79633690781205,545.3471722860909,28.968837428202196,550.7562688728384,29.116616992246467,556.1653654595859,29.26438520204832,560.2719608255559,29.380925097018064,564.3785561915258,29.49745846806067,580.9519447235506,29.94294736803161,597.5253332555753,30.38833140779027,606.927910511382,30.638891404008984,616.3304877671887,30.889417536238952,661.5199792318084,32.07300912027659,706.7094706964281,33.25581374213347,756.5196150583079,34.798579186594196,806.3297594201877,36.34023762844842,836.6468562802627,37.094758104594774,866.9639531403377,37.84893097637022,900.0295458517859,38.802527402373855,933.0951385632341,39.75564712752234,961.9283587168347,40.646680581507425,990.7615788704354,41.5373090792814,1019.3157553643571,42.40369587027142,1047.8699318582787,43.269682382136594,1061.318298682676,43.672451730770376,1074.766665507073,44.075131850570905,1082.0688259657827,44.25525658930059,1089.3709864244925,44.43535923088676,1093.2190498284972,44.5395443869685,1097.0671132325017,44.643722848660175,1114.6772049213273,45.058548843215895,1132.2872966101531,45.47324840540494,1144.8546983353754,45.72604142649576,1157.4221000605976,45.978778658047396,1168.2221000605978,46.08573953839822,1179.0221000605977,46.192674616748434,1222.057335012799,47.178337458194726,1265.0925699650004,48.163245393916974,1279.6547311336803,48.52084013694941,1294.21689230236,48.87834521065986,1314.8371515275558,49.353464746183555,1335.4574107527512,49.828410173254476,1372.431834126658,50.71516190065153,1409.406257500565,51.601337063742534,1414.0403617162306,51.71797000277288,1418.6744659318958,51.83459312635126,1424.2000838652643,51.94872823953044,1429.7257017986326,52.06285176472061,1444.430107966754,52.38475207530121,1459.1345141348754,52.70656603372971,1469.286507001967,52.944872696219704,1479.438499869059,53.18313587853059,1483.862820407528,53.27955934826855,1488.287140945997,53.37597515128735,1520.6425494862874,54.07726983633241,1552.997958026578,54.77815458369461,1574.446623076823,55.250589882324356,1595.895288127068,55.72283676949159,1613.3138276462896,56.104081381959126,1630.7323671655113,56.48520176677585
2353,13989961.240310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.000000000036561,41.795226338238784,11.270099458562811,83.59045267647757,12.539545318868848,139.365306255731,14.185890764175879,195.14015983498444,15.831237263780043,247.84503728003475,17.765471545782805,300.54991472508505,19.698789131950026,347.96652184471577,21.606115147688616,395.38312896434655,23.51259056153941,440.7114124933411,25.248597553693614,486.03969602233565,26.98375239363218,512.2080304479719,27.84603089271399,538.3763648736082,28.7080301099511,543.9704491399721,28.87991840990902,549.5645334063358,29.05179415065484,554.9684359020475,29.19927329376837,560.3723383977592,29.34674110535362,564.4725105824594,29.4629038337076,568.5726827671597,29.579060058316312,585.126393875594,30.023423212932865,601.6801049840284,30.467681765878773,611.07187615919,30.717626349567315,620.4636473343517,30.96753715100283,665.6045089036593,32.14838399344398,710.7453704729668,33.32844569152772,760.4809341815533,34.86663051458579,810.2164978901396,36.403711607383435,840.5143459176322,37.157172430125996,870.8121939451248,37.91028618736202,903.8411441578369,38.861709470648336,936.8700943705488,39.812657186288845,965.6689888040069,40.70158344916243,994.467883237465,41.59010575455465,1022.9909223203139,42.45459827689318,1051.5139614031627,43.31869144683946,1064.9485529556864,43.72062826686155,1078.38314450821,44.12247605542436,1085.68003649832,44.30231307149568,1092.9769284884303,44.482128029569125,1096.821593743802,44.58611825073015,1100.6662589991736,44.690101791114486,1118.263407529466,45.10423920142286,1135.8605560597584,45.51825041012035,1148.4217935247589,45.770743363198434,1160.983030989759,46.02318060344436,1171.783030989759,46.13014128506344,1182.5830309897592,46.237076167978636,1225.5902367606386,47.22127165058094,1268.5974425315178,48.20471348167923,1283.1505494335963,48.56181550394338,1297.7036563356749,48.91882799841669,1318.3145227409082,49.393453604913766,1338.9253891461415,49.867905319436815,1375.8783608787612,50.753505448282965,1412.8313326113812,51.6385298791973,1417.4628023909577,51.75501763576954,1422.0942721705344,51.871495591009364,1427.6183401738037,51.98555410858577,1433.142408177073,52.09960104841786,1447.8414173033898,52.42122586309203,1462.5404264297067,52.74276441766755,1472.6870554204588,52.980786765516385,1482.8336844112112,53.21876569403758,1487.2564273804917,53.31510887612116,1491.6791703497722,53.41144439957062,1524.0233131408568,54.11216765058671,1556.3674559319413,54.81248138881114,1577.8081826378286,55.284510683222585,1599.248909343716,55.75635176725252,1616.661191227617,56.13727762429977,1634.073473111518,56.51807938336779
2354,13889961.240310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.99999999998755,44.50920207448806,11.351562362437027,89.01840414897612,12.702383181738222,144.71165789433482,14.34384123531257,200.40491163969352,15.984302034521258,252.95530325212928,17.90833214720919,305.50569486456504,19.831448632058034,352.74785067662765,21.72680983711863,399.9900064886903,23.62132445482798,445.1846506545002,25.348329804053215,490.3792948203101,27.07448679644589,516.4967272869446,27.93355387895887,542.6141597535791,28.792342643415488,548.1980271400801,28.96360837381639,553.7818945265809,29.13486158793832,559.1806029312568,29.282040959554962,564.5793113359325,29.42920902228922,568.673060339363,29.54499584888894,572.7668093427934,29.660776191867363,589.3008430276375,30.104016631336947,605.8348767124816,30.547152726902283,615.2158418069981,30.796483514349152,624.5968069015147,31.045780601030255,669.68903857551,32.223889560751466,714.7812702495054,33.40121518828984,764.4422533047984,34.93483291830816,814.1032363600916,36.467350180956565,844.3818355550018,37.219753004990196,874.6604347499119,37.97180930040741,907.6527424638878,38.92106455514025,940.6450501778637,39.869845371787626,969.4096188911791,40.75666941612257,998.1741876044945,41.64309049867356,1026.6660892762707,42.505692926146985,1055.157990948047,43.36789692508612,1068.578807228697,43.76900296236716,1081.9996235093472,44.17002016494325,1089.2912470308574,44.349569966646406,1096.582870552368,44.52909774936225,1100.4241376591067,44.63289342315701,1104.2654047658455,44.73668242974342,1121.8496101376045,45.150132538881536,1139.4338155093635,45.56345667638085,1151.988888714142,45.81564998505566,1164.5439619189206,46.06778765732659,1175.3439619189207,46.17474814279357,1186.1439619189207,46.281682832814106,1229.123138508478,47.26441343315276,1272.1023150980354,48.24639163195022,1286.6463677335125,48.60300168453433,1301.1904203689896,48.95952235036044,1321.7918939542608,49.43365461234459,1342.393367539532,49.90761319803517,1379.3248876308646,50.79206339479466,1416.2564077221973,51.67593875694414,1420.8852430656852,51.792281528670976,1425.514078409173,51.908614513136726,1431.0365964823432,52.02259649618084,1436.5591145555136,52.13656691168259,1451.2527266400257,52.45791650294594,1465.9463387245378,52.77917992581019,1476.0876038389506,53.01691833892979,1486.2288689533636,53.254613393357964,1490.6500343534553,53.35087636497698,1495.0711997535473,53.4471316860149,1527.4040767954257,54.14728404091094,1559.7369538373043,54.84702730622093,1581.169742198834,55.318650995401875,1602.6025305603637,55.79008667452502,1620.0085548089444,56.17069408075343,1637.414579057525,56.55117751818426
2355,13789961.240310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.000000000007677,47.223177810737326,11.432903815819454,94.44635562147465,12.864972555886506,150.05800953293863,14.501557869633887,205.66966344440257,16.13714762821419,258.06556922422374,18.051021391869515,310.4614750040449,19.96398461655705,357.5291795085395,21.8474431334382,404.59688401303407,23.730059095069933,449.65788881565936,25.44810312479555,494.7188936182846,27.16530259369825,520.7854241259173,28.02116970997342,546.85195463355,28.87675946997353,552.425605140188,29.04740487109959,557.999255646826,29.21803779877229,563.3927699604659,29.364918045636067,568.7862842741058,29.51178700619771,572.8736100962665,29.62719918909807,576.9609359184273,29.742604908444978,593.475292179681,30.18472564903054,609.9896484409346,30.626742302728935,619.3598074548061,30.87546090291459,628.7299664686776,31.124145883581694,673.7735682473608,32.29952378942757,718.8171700260441,33.47412016981204,768.4035724280438,35.00318427009646,817.9899748300437,36.53115115676636,848.2493251923713,37.28249763058865,878.508675554699,38.03349811079805,911.4643407699388,38.98059043039223,944.4200059851785,39.92720943794867,973.1502489783513,40.81193621640964,1001.8804919715241,41.69626102586498,1030.3412562322276,42.55697751640833,1058.802020492931,43.41729649951038,1072.2090615017078,43.817573493549304,1085.6161025104843,44.21776184904207,1092.902457563395,44.397024942942785,1100.1888126163058,44.576266056737325,1104.0266815744117,44.67986756935173,1107.8645505325173,44.783462428282846,1125.435812745743,45.1962265149177,1143.0070749589688,45.608864859132936,1155.5559839035254,45.86075894564309,1168.104892848082,46.11259747191159,1178.904892848082,46.21955776361136,1189.7048928480822,46.32649226308568,1232.6560402563175,47.307760449816335,1275.6071876645528,48.28827748088807,1290.1421860334285,48.6443963126582,1304.6771844023044,49.00042589822731,1325.2692651676134,49.474065398561116,1345.8613459329222,49.947531437523566,1382.771414382968,50.83083336407085,1419.6814828330137,51.71356131641704,1424.3076837404126,51.829759300405925,1428.9338846478115,51.94594751115916,1434.4548527908828,52.05985302057264,1439.975820933954,52.17374697260543,1454.6640359766616,52.49482161229857,1469.352251019369,52.815810174957335,1479.4881522574426,53.05326503233829,1489.6240534955161,53.290676591458954,1494.0436413264192,53.38685942963353,1498.4632291573223,53.48303462524978,1530.784840449995,54.18261662081271,1563.1064517426676,54.88178994840223,1584.5313017598396,55.35300843061674,1605.9561517770117,55.82403910238044,1623.3559183902717,56.204328361904636,1640.7556850035319,56.5844937813494
2356,13689961.240310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.999999999991097,49.9371535469866,11.514124130018619,99.8743070939732,13.027314057607738,155.4043611715424,14.659041214210456,210.93441524911162,16.289774522630175,263.1758351963183,18.193539418278416,315.4172551435249,20.096396884384777,362.3105083404514,21.96801434939164,409.20376153737783,23.838793308471335,454.13112697681845,25.5479160686347,499.05849241625907,27.25619806460524,525.07412096489,28.108876602382512,551.0897495135209,28.9612787436972,556.6531831402959,29.1313060434819,562.216616767071,29.301320912533143,567.604936989675,29.44790267905732,572.9932572122791,29.594473181795273,577.0741598531702,29.709511972561963,581.1550624940611,29.824544319787837,597.6497413317244,30.265548364912036,614.1444201693877,30.706448579430337,623.5037731026141,30.954556594632272,632.8631260358407,31.202631071327154,677.8580979192117,32.37528472486487,722.8530698025827,33.547158654308724,772.3648915512892,35.071682526628564,821.8767132999957,36.59511243011843,852.1168148297409,37.345404197448445,882.3569163594861,38.09535050432225,915.2759390759898,39.04028496318567,948.1949617924934,39.98474723261286,976.8908790655234,40.86738167946246,1005.5867963385537,41.749615147220794,1034.0164231881845,42.608449844249776,1062.4460500378152,43.46688795221803,1075.8393157747184,43.866337636710234,1089.2325815116217,44.26569887823089,1096.5136680959326,44.444675769408796,1103.7947546802434,44.62363071923474,1107.6292254897162,44.72703845562293,1111.463696299189,44.83043955181047,1129.0220153538817,45.24251889072447,1146.5803344085741,45.654472715699335,1159.123079092909,45.9060680012082,1171.6658237772435,46.15760780237711,1182.4658237772437,46.26456790261809,1193.2658237772437,46.37150221381915,1236.188942004157,47.35131044872057,1279.1120602310702,48.33036876984374,1293.6380043333447,48.685997127761915,1308.1639484356192,49.04153637957004,1328.7466363809658,49.514683699846366,1349.3293243263124,49.98765777293215,1386.2179411350712,50.869813087166115,1423.1065579438298,51.751395284757415,1427.73012441514,51.867448677675235,1432.35369088645,51.98349231133788,1437.8731090994222,52.09732140791305,1443.3925273123943,52.211138957229906,1458.0753453132972,52.53193891669505,1472.7581633142001,52.85265289016346,1482.8887006759342,53.08982456997689,1493.0192380376684,53.32695301176054,1497.4372482993829,53.423055793377586,1501.8552585610973,53.51915094042953,1534.165604104564,54.21816311255087,1566.4759496480306,54.91676703675619,1587.892861320845,55.387580709630015,1609.3097729936594,55.85820677095989,1626.7032819715992,56.23817818743982,1644.096790949539,56.6180258921057
2357,13589961.240310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.00000000000833,52.651129283235875,11.59522361602972,105.30225856647175,13.18940830243949,160.75071281014624,14.81629181704903,216.1991670538207,16.442183198165683,268.28610116841276,18.335886372241106,320.37303528300487,20.228685246420937,367.0918371723633,22.088522816130904,413.81063906172164,23.94752594608794,458.6043651379776,25.64776721682757,503.39809121423355,27.347171520587516,529.3628178038628,28.19667280605245,555.3275443934918,29.04589865292637,560.8807611404039,29.21531006715771,566.433977887316,29.3847090932712,571.8171040188843,29.530993021645866,577.2002301504524,29.677265708686797,581.2747096100736,29.791932352515822,585.3491890696948,29.90659257276221,601.8241904837678,30.34648291336516,618.2991918978408,30.78626967891772,627.6477387504221,31.033768704904634,636.9962856030036,31.281234273163488,681.9426275910625,32.45117044954996,726.8889695791214,33.620328697928464,776.3262106745345,35.14032568376017,825.7634517699477,36.659231936695825,855.9843044671105,37.408470636882676,886.2051571642734,38.15736440794941,919.0875373820408,39.100146062034966,951.9699175998081,40.042456645886325,980.6315091526957,40.92300367746939,1009.2931007055832,41.803150717050386,1037.6915901441412,42.66010774988083,1066.0900795826992,43.51666910935523,1079.4695700477291,43.91529321236948,1092.8490605127588,44.31382906741049,1100.12487862847,44.49252025952986,1107.4006967441812,44.67118954892624,1111.2317694050212,44.77440389285248,1115.0628420658609,44.8776116100188,1132.60821796202,45.289007472267535,1150.1535938581792,45.70027804832837,1162.690174282292,45.951574953009306,1175.226754706405,46.20281644899497,1186.026754706405,46.30977636004245,1196.8267547064052,46.41671048520063,1239.7218437519964,47.39506122348622,1282.6169327975879,48.37266328592467,1297.133822633261,48.72780191514305,1311.650712468934,49.0828515778826,1332.2240075943182,49.555507298534835,1352.7973027197027,50.027989985446304,1389.6644678871744,50.90900034147287,1426.531633054646,51.78943843560143,1431.1525650898673,51.905347433693166,1435.7734971250886,52.02124668646587,1441.2913654079616,52.134999430902376,1446.8092336908348,52.248740638164236,1461.4866546499331,52.569266188289205,1476.1640756090314,52.88970584313269,1486.2892490944262,53.126594722760096,1496.414422579821,53.36344042439025,1500.8308552723465,53.459463226213806,1505.2472879648724,53.55547840143639,1537.546367759133,54.253921285176595,1569.8454475533938,54.9519563395252,1591.2544208818506,55.42236560007054,1612.6633942103074,55.89258744728855,1630.0506455529267,56.272241323938985,1647.4378968955457,56.651771616594445
2358,13489961.240310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.999999999982313,55.36510501948514,11.676202583657732,110.73021003897028,13.351255903724578,166.09706444875002,14.973310224773183,221.46391885852978,16.594374134639846,273.3963671405073,18.478062402575816,325.3288154224848,20.36084952014223,371.8731660042751,22.208967876798564,418.4175165860654,24.056255876351976,463.07760329913674,25.747655170789923,507.7376900122081,27.43822129599556,533.6515146428355,28.28455659439275,559.5653392734629,29.130617410153906,565.1083391405119,29.29941514259544,570.651339007561,29.46820052943165,576.0292710480933,29.614187259662163,581.4072030886257,29.76016277094887,585.4752593669772,29.874458506731695,589.5433156453287,29.988747838836222,605.9986396358113,30.427527453527887,622.4539636262939,30.866203748007724,631.7917043982302,31.113095374120583,641.1294451701666,31.359953623054675,686.0271572629133,32.52717907138367,730.92486935566,33.69362838257236,780.2875297977798,35.20911176371252,829.6501902398996,36.72350763914577,859.8517941044801,37.47169490729664,890.0533979690605,38.21953777586508,922.8991356880917,39.160171662891585,955.7448734071229,40.100335595526964,984.3721392398679,40.97880011046972,1012.9994050726128,41.85686561770804,1041.366757100098,42.71194910172008,1069.7341091275835,43.56663782543633,1083.0998243207396,43.96443806948193,1096.465539513896,44.36215025998301,1103.7360891610074,44.54055625531649,1111.006638808119,44.71894038643213,1114.834313320326,44.82196172048611,1118.6619878325328,44.9249764411795,1136.1944205701586,45.33569009414671,1153.7268533077845,45.746278687956035,1166.2572694716755,45.997277631018676,1178.7876856355665,46.24822124077648,1189.5876856355667,46.35518096486204,1200.3876856355666,46.46211490617447,1243.254745499836,47.439010596596496,1286.1218053641053,48.415158845196125,1300.6296409331771,48.769808489087126,1315.1374765022488,49.124369305676005,1335.701378807671,49.59653400601055,1356.2652811130931,50.06852588533142,1393.1109946392776,50.94839293352132,1429.9567081654623,51.827688571777614,1434.5750057645946,51.943453370872795,1439.1933033637272,52.05920843854127,1444.7096217165013,52.17288489145109,1450.2259400692753,52.28654981723166,1464.8979639865688,52.60680122846363,1479.5699879038625,52.92696683481064,1489.689797512918,53.163573290854266,1499.8096071219734,53.40013662873748,1504.2244622453104,53.496079527411936,1508.6393173686474,53.59201480742077,1540.9271314137022,54.28988893702944,1573.214945458757,54.98735565425563,1594.6159804428562,55.45736089887924,1616.0170154269551,55.92717892770984,1633.398009134254,56.3065155673039,1650.7790028415527,56.685728750280845
