timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48,z_node_49,T_node_49,z_node_50,T_node_50,z_node_51,T_node_51,z_node_52,T_node_52,z_node_53,T_node_53,z_node_54,T_node_54,z_node_55,T_node_55,z_node_56,T_node_56,z_node_57,T_node_57,z_node_58,T_node_58,z_node_59,T_node_59,z_node_60,T_node_60,z_node_61,T_node_61,z_node_62,T_node_62,z_node_63,T_node_63,z_node_64,T_node_64,z_node_65,T_node_65,z_node_66,T_node_66,z_node_67,T_node_67,z_node_68,T_node_68
490,3410000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.292857142857607,26.24999269654892,5.92963257175963,52.49998539309784,6.56604175960606,102.49997755760224,7.765742451164536,152.49996972210664,8.963850429354475,202.49996618468504,10.149709305358527,252.4999626472634,11.333989788070816,302.49994552540625,12.554076814305986,352.49992840354906,13.772536936349605,402.4999194017053,14.978312657013715,452.49991039986156,16.182476758741906,502.4999067278562,17.37477710766968,552.4999030558508,18.565480106431853,602.4999028332772,19.74507519563996,652.4999026107035,20.92308625782814,702.4999045735203,22.09068619745585,752.4999065363372,23.256714553215424,802.499909837886,24.41297468303766,852.4999131394346,25.567674852952322,902.4999172154871,26.713200452830705,952.4999212915397,27.85717695391855,1002.4999257687786,28.992527492126545,1052.4999302460174,30.12633908205537,1102.4999128309396,31.25203081416288,1152.499895415862,32.37619308876553,1202.499884069833,33.49270659475431,1252.4998727238037,34.60769951370932
491,3360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.257142857142712,19.99999443546584,5.742196852992068,39.99998887093168,6.227038266288559,89.99998103543608,7.426735154166299,139.99997319994048,8.62483949877182,189.99996966251888,9.810694941681072,239.99996612509725,10.994972158956125,289.9999490032401,12.215055985944208,339.9999318813829,13.433513074503683,389.99992287953916,14.639285952879792,439.9999138776954,15.843447375300007,489.99991020569007,17.035745228749285,539.9999065336847,18.226445892392693,589.9999063111111,19.406038823650427,639.9999060885375,20.58404788577005,689.9999080513543,21.75164599646159,739.9999100141711,22.917672678813606,789.9999133157198,24.073931300878886,839.9999166172685,25.22863011632132,889.999920693321,26.374154522388093,939.9999247693736,27.51812998080115,989.9999292466124,28.653479632441787,1039.9999337238512,29.787290484876696,1089.9999163087737,30.91298163143344,1139.999898893696,32.03714346756975,1189.9998875476667,33.15365668321525,1239.9998762016376,34.26864945698938
492,3310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.221428571429615,13.749996174382765,5.554828819141701,27.49999234876553,5.888128597797821,77.49998451326994,7.087821764849844,127.49997667777433,8.28592255788399,177.49997314035272,9.471774647817616,227.4999696029311,10.656048678293262,277.49995248107393,11.876129385343912,327.49993535921675,13.094583517642613,377.499926357373,14.300353627894888,427.49991735552925,15.504512442539376,477.4999136835239,16.696807868563532,527.4999100115185,17.887506262029532,577.4999097889449,19.06709709644425,627.4999095663713,20.245104216077806,677.4999115291882,21.412700551290797,727.499913492005,22.57872560982322,777.4999167935537,23.734982769367285,827.4999200951023,24.88968027142695,877.4999241711548,26.035203520254335,927.4999282472074,27.179177968209473,977.4999327244462,28.314526760878206,1027.499937201685,29.448336898916594,1077.4999197866073,30.574027478353276,1127.4999023715297,31.698188889877837,1177.4998910255006,32.81470182437945,1227.4998796794714,33.92969445758021
493,3260000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.185714285714521,7.499997913299687,5.367528408292644,14.999995826599374,5.549312642050899,64.99998799110378,6.749002101369577,114.99998015560817,7.947099355768262,164.99997661818657,9.132948105342846,214.99997308076496,10.317218961384132,264.9999559589078,11.537296560951665,314.99993883705065,12.755747749102213,364.9999298352069,13.961515102851262,414.99992083336315,15.16567132091768,464.99991716135776,16.357964330160744,514.9999134893524,17.548660463598868,564.9999132667788,18.728249210714345,614.9999130442052,19.906254396849544,664.9999150070221,21.073848964923275,714.9999169698389,22.239872407367937,764.9999202713875,23.39612811144094,814.9999235729363,24.55082430651932,864.9999276489889,25.69634640380314,914.9999317250414,26.84031984631643,964.9999362022802,27.975667784308733,1014.999940679519,29.10947721154519,1064.9999232644413,30.235167226729658,1114.9999058493636,31.359328215797962,1164.9998945033344,32.475840870586815,1214.9998831573052,33.59083336393097
494,3210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.150000000001226,1.2499996522166086,5.180295595484917,2.499999304433217,5.2105903608013655,52.499991468937615,6.410276115211745,102.49998363344201,7.608369833735135,152.4999800960204,8.794215245615076,202.4999765585988,9.978482929808559,252.49995943674165,11.198557424475855,302.4999423148845,12.41700567097085,352.49993331304074,13.622770270591129,402.499924311197,14.82692389435272,452.4999206391916,16.019214488962803,502.49991696718627,17.20990836441034,552.4999167446126,18.38949502613289,602.499916522039,19.567498280557018,652.4999184848559,20.73509108314319,702.4999204476727,21.901112911025958,752.4999237492214,23.057367161014767,802.4999270507701,24.212062050367525,852.4999311268227,25.35758299722222,902.4999352028752,26.501555435272955,952.499939680114,27.636902519425878,1002.4999441573528,28.770711236559777,1052.4999267422752,29.896400688049308,1102.4999093271974,31.020561255079823,1152.4998979811683,32.137073630433555,1202.499886635139,33.25206598406009
495,3160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.114285714286777,44.99999294805396,6.193482603425905,89.99998589610792,7.2716132811506675,139.99998235868628,8.457373260615334,189.99997882126468,9.641560543006202,239.99996169940752,10.861557065693951,289.99994457755037,12.079932094414517,339.9999355757066,13.285628729196157,389.99992657386287,14.489718857006066,439.99992290185753,15.681950815912689,489.99991922985214,16.87259026779948,539.9999190072785,18.052127019876387,589.999918784705,19.23008434878711,639.9999207475219,20.397635437158545,689.9999227103386,21.56361933544851,739.9999260118873,22.7198396056183,789.999929313436,23.874504128223116,839.9999333894887,25.019998435094493,889.9999374655412,26.163947701868633,939.99994194278,27.299275154517623,989.9999464200188,28.433067590732644,1039.9999290049411,29.55874414770985,1089.9999115898634,30.68289507785871,1139.9999002438342,31.799401080652963,1189.999888897805,32.914390250427026
496,3110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.078571428571663,38.749993927490905,6.007657493242648,77.49998785498181,6.935953076757542,127.4999843175602,8.121690519415514,177.4999807801386,9.305855697958796,227.49996365828144,10.52582994282066,277.49994653642426,11.744183292947437,327.4999375345805,12.949859119821655,377.49992853273676,14.15392918899039,427.4999248607314,15.346142074573965,477.49992118872603,16.536763334242554,527.4999209661524,17.71628297610023,577.4999207435789,18.894224188900598,627.4999227063956,20.061760321884652,677.4999246692125,21.227730352827823,727.4999279707613,22.38393797739586,777.4999312723099,23.53859101737544,827.4999353483624,24.684075107131065,877.4999394244151,25.82801537602154,927.4999439016539,26.963335123378876,977.4999483788927,28.097121111601858,1027.499930963815,29.222792524247456,1077.4999135487371,30.34693958786194,1127.499902202708,31.46344302353748,1177.4998908566788,32.57843090764013
497,3060000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.042857142858518,32.49999490692785,5.821915375678459,64.9999898138557,6.600417612368584,114.9999862764341,7.786149406381705,164.9999827390125,8.970309130359881,214.99996561715534,10.190277954816674,264.99994849529816,11.408626097003047,314.9999394934544,12.61429698292677,364.99993049161066,13.818362339435591,414.9999268196053,15.010570787082436,464.99992314759993,16.20118785101405,514.9999229250263,17.380703578147553,564.9999227024527,18.55864113029078,614.9999246652696,19.72617388836897,664.9999266280864,20.892140808212634,714.9999299296351,22.04834561054496,764.9999332311838,23.202996099655916,814.9999373072365,24.348477928847824,864.999941383289,25.492416213905063,914.9999458605278,26.627734267484822,964.9999503377666,27.761518841837002,1014.9999329226889,28.88718912873402,1064.9999155076111,30.011335347531475,1114.999904161582,31.12783822291775,1164.9998928155528,32.24282582659756
498,3010000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.007142857143422,26.249995886364808,5.636241796808993,52.499991772729615,6.264978056539245,102.499988235308,7.450706277689874,152.4999846978864,8.634862595860154,202.49996757602923,9.854828076593833,252.49995045417205,11.073173042076117,302.4999414523283,12.278840945930941,352.49993245048455,13.48290348634044,402.4999287784792,14.675109306657873,452.4999251064738,15.865723908158655,502.49992488390023,17.04523735626985,552.4999246613266,18.223172793164785,602.4999266241434,19.390703614461778,652.4999285869603,20.556668760094386,702.4999318885091,21.712871962089295,752.4999351900577,22.86752101212963,802.4999392661102,24.01300157181774,852.4999433421629,25.156938747220213,902.4999478194017,26.29225585663989,952.4999522966405,27.426039645138463,1002.4999348815628,28.55170930779611,1052.4999174664852,29.675855058986773,1102.4999061204558,30.792357624653466,1152.4998947744266,31.907345073439632
499,2960000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.000000000000441,19.999996865801755,5.478735353061579,39.99999373160351,5.9572704807547385,89.99999019418189,7.14189747962481,139.99998665676029,8.325014760403397,189.99996953490313,9.54397012105321,239.99995241304595,10.76136433677458,289.9999434112022,11.966147716082473,339.99993440935845,13.169382111733631,389.9999307373531,14.360821607216732,439.9999270653477,15.5507235482933,489.99992684277413,16.72958224403071,539.9999266202005,17.90691415720784,589.9999285830174,19.073895917111034,639.9999305458342,20.239361074822927,689.9999338473829,21.395115745057005,739.9999371489316,22.54936346006659,789.9999412249841,23.69449154834922,839.9999453010366,24.838121845996852,889.9999497782754,25.97317873709131,939.9999542555142,27.106746564476225,989.9999368404366,28.232245085091872,1039.999919425359,29.3562628726215,1089.9999080793298,30.472680792531296,1139.9998967333006,31.58762594243964
500,2910000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.999999999999921,13.749997845238703,5.329013840357258,27.499995690477405,5.657933083315585,77.49999215305579,6.842389530751409,127.49998861563418,8.025338074567408,177.49997149377702,9.244122028328922,227.49995437191984,10.461348264876282,277.4999453700761,11.665969365672781,327.49993636823234,12.869046397357883,377.499932696227,14.060335446404567,427.4999290242216,15.250093178979968,477.499928801648,16.428815629585703,527.4999285790744,17.60601868534516,577.4999305418912,18.772880422576783,627.4999325047081,19.938233915042584,677.4999358062568,21.09388645080542,727.4999391078054,22.248041175206737,777.499943183858,23.393086325625283,827.4999472599106,24.536643432026626,877.4999517371494,25.671637535645054,927.4999562143882,26.805152743219647,977.4999387993106,27.93060923256389,1027.499921384233,29.054595399801784,1077.4999100382038,30.170992312257216,1127.4998986921744,31.28592693705197
501,2860000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.000000000000667,7.499998824675657,5.179421224035557,14.999997649351315,5.3588143067181635,64.99999411192971,6.543250045968087,114.99999057450809,7.726178191972626,164.99997345265092,8.944941505320237,214.99995633079374,10.162147582681426,264.99994732895,11.366749267104058,314.99993832710624,12.569807520940957,364.9999346551009,13.761078660417061,414.9999309830955,14.950819262405117,464.9999307605219,16.129525558833127,514.9999305379483,17.306713361800973,564.9999325007652,18.47356091288824,614.999934463582,19.638901224091242,664.9999377651307,20.794541717275255,714.9999410666794,21.94868548804478,764.9999451427319,23.09372087727659,814.9999492187844,24.237269375852254,864.9999536960232,25.372256099713038,914.999958173262,26.50576512570654,964.9999407581844,27.631216679359486,1014.9999233431067,28.75519913459883,1064.9999119970776,29.87159358146026,1114.9999006510484,30.986526971106432
502,2810000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.000000000000258,1.2499998041126048,5.029897126386177,2.4999996082252096,5.0597934711410515,52.4999960708036,6.244224296319356,102.49999253338198,7.427147698016738,152.49997541152482,8.645906297455717,202.49995828966763,9.863107846145644,252.49994928782388,11.067705234356872,302.49994028598013,12.270759390645305,352.4999366139748,13.462026671498315,402.4999329419694,14.651763625433086,452.4999327193958,15.830466518073495,502.4999324968222,17.00765113806193,552.499934459639,18.174495754516972,602.4999364224559,19.33983336035611,652.4999397240045,20.49547139924788,702.4999430255532,21.649612951602396,752.4999471016058,22.79464637479199,802.4999511776584,23.93819314792071,852.4999556548972,25.07317839854808,902.499960132136,26.206686194721645,952.4999427170584,27.332136769138756,1002.4999253019807,28.456118489492376,1052.4999139559513,29.572512448962666,1102.4999026099222,30.68744559466848
503,2760000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.999999999999961,44.99999681632055,6.065495387094135,89.9999936326411,7.1299859284618545,139.99997651078394,8.348665930609005,189.99995938892675,9.565793588706292,239.999950387083,10.77032231228508,289.99994138523925,11.973312252461648,339.99993771323386,13.164520174929606,389.9999340412285,14.35420198437974,439.99993381865494,15.532854263340697,489.99993359608135,16.709992273312203,539.9999355588982,17.876794523074956,589.9999375217151,19.04209358038993,639.9999408232637,20.197697064074728,689.9999441248124,21.351807718614566,739.999948200865,22.49681402274622,789.9999522769175,23.640337197814254,839.9999567541563,24.77530244797516,889.9999612313951,25.90879365207894,939.9999438163175,27.034231082223315,989.9999264012398,28.15820297710453,1039.9999150552105,29.274590438400114,1089.9999037091814,30.389520337222617
504,2710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.000000000000495,38.749997258498254,5.91730361899478,77.49999451699651,6.833862245241204,127.49997739513933,8.052524992565896,177.49996027328214,9.26963577497813,227.49995127143842,10.474148224779004,277.49994226959467,11.677122409242559,327.49993859758933,12.86831529012334,377.49993492558394,14.057982700119519,427.49993470301035,15.23662139040608,477.49993448043676,16.413746561773902,527.4999364432535,17.580536864209986,577.4999384060704,18.745824815282838,627.4999417076191,19.901418148109947,677.4999450091677,21.0555195665742,727.4999490852204,22.2005176377834,777.499953161273,23.344033551024907,827.4999576385117,24.478992574214917,877.4999621157505,25.612478561565805,927.4999447006728,26.737911825894756,977.4999272855952,27.861880587503386,1027.4999159395659,28.978265967481132,1077.4999045935367,30.09319482362236
505,2660000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.999999999999966,32.49999770067595,5.7691868030649385,64.9999954013519,6.537849602622352,114.99997827949473,7.756508183394412,164.99996115763756,8.973614969988132,214.99995215579378,10.178123635222123,264.99994315395,11.381094215530867,314.9999394819447,12.572283707100038,364.9999358099393,13.761947916813469,414.9999355873657,14.940583624575728,464.9999353647921,16.11770600986324,514.999937327609,17.284493746078468,564.9999392904259,18.449779333481715,614.9999425919746,19.60537052367999,664.9999458935232,20.75947000679158,714.9999499695757,21.904466363874565,764.9999540456283,23.047980773563243,814.9999585228671,24.182938513567812,864.9999630001059,25.316423430157563,914.9999455850283,26.44185584216512,964.9999281699506,27.5658239642867,1014.9999168239214,28.682208920215626,1064.999905477892,29.797137564140964
506,2610000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.000000000000042,26.249998142853652,5.621133927782295,52.499996285707304,6.241926043915547,102.49997916385013,7.460581624533896,152.49996204199294,8.677685564499686,202.4999530401492,9.882191560783768,252.49994403830544,11.085159623603142,302.49994036630005,12.276346769000524,352.4999366942947,13.466008782050386,402.4999364717211,14.644642458712307,452.49993624914754,15.82176296053991,502.4999382119644,16.988548973628912,552.4999401747813,18.15383298373914,602.4999434763299,19.309422752202735,652.4999467778787,20.463520957646214,702.4999508539312,21.608516188237076,752.4999549299837,22.75202961375793,802.4999594072225,23.88698651672852,852.4999638844613,25.02047073687787,902.4999464693836,26.14590259583202,952.499929054306,27.269870303764485,1002.4999177082768,28.386254985399063,1052.4999063622477,29.50118349216041
507,2560000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.999999999999914,19.99999858503135,5.473144127708681,39.9999971700627,5.946089851995859,89.99998004820553,7.164742532673167,139.99996292634836,8.381843724822044,189.9999539245046,9.586347148148713,239.99994492266083,10.789312787040961,289.99994125065547,11.980497676134666,339.99993757865013,13.17015757903127,389.99993735607654,14.348789306644603,439.99993713350295,15.525908002890192,489.9999390963198,16.692692365624616,539.9999410591366,17.857974866342758,589.9999443606853,19.01356327533889,639.999947662234,20.167660259938355,689.9999517382867,21.312654414821896,739.9999558143392,22.456166901071533,789.999960291578,23.591123005581693,839.9999647688167,24.724606561658998,889.999947353739,25.85003789344148,939.9999299386614,26.974005206671333,989.9999185926322,28.09038962696506,1039.999907246603,29.205318003054547
508,2510000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.000000000000095,13.74999902720905,5.325217323929679,27.4999980544181,5.650340879675898,77.49998093256093,6.86899066934079,127.49996381070376,8.086089122455823,177.49995480886,9.2905899813399,227.49994580701625,10.493553204588997,277.4999421350109,11.684735845322926,327.4999384630055,12.87439364570227,377.4999382404319,14.053023431500156,427.4999380178583,15.230140329021106,477.4999399806752,16.396923047802236,527.4999419434921,17.56220404509581,577.4999452450407,18.717791100092587,627.4999485465894,19.87188686883473,677.499952622642,21.01687995246502,727.4999566986945,22.16039150337908,777.4999611759333,23.29534681280872,827.4999656531721,24.42882970764917,877.4999482380945,25.554260514526344,927.4999308230168,26.678227434759552,977.4999194769875,27.794611594846284,1027.4999081309584,28.90953984083214
509,2460000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.8666666666664655,7.499999469386751,5.044780101354548,14.999998938773501,5.222858988779437,64.99998181691633,6.446514869539973,114.99996469505916,7.66833155208515,164.99995569321538,8.877227623288809,214.99994669137163,10.084310906245213,264.99994301936624,11.279310414294988,314.9999393473609,12.472521609859786,364.9999391247873,13.654419335305787,414.9999389022137,14.834551299822959,464.99994086503057,16.004079373382464,514.9999428278475,17.171862337600174,564.9999461293962,18.329695492222697,614.9999494309449,19.485802326603164,664.9999535069974,20.632562651449135,714.99995758305,21.77761363211874,764.9999620602887,22.913874885382718,814.9999665375275,24.048442017549952,864.9999491224498,25.174732308079328,914.9999317073722,26.299342019701676,964.9999203613429,27.416151446517656,1014.9999090153137,28.531292226624455
510,2410000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.700000000000425,1.2499999115644584,4.729690615719892,2.499999823128917,4.7593802714390945,52.49998270127175,5.983557159262291,102.49996557941458,7.205890404252917,152.4999565775708,8.41529079953348,202.49994757572705,9.622867839028764,252.4999439037217,10.818343518397175,302.4999402317163,12.012014754228446,352.49994000914273,13.19435022956834,402.49993978656914,14.374898887841187,452.49994174938604,15.54481734805458,502.4999437122029,16.71296541502221,552.4999470137516,17.87113406773863,602.4999503153002,19.027547626135473,652.4999543913527,20.17458250826667,702.4999584674053,21.319876542952056,752.4999629446442,22.4563468603424,802.499967421883,23.591089593456736,852.4999500068053,24.717520402758204,902.4999325917277,25.842235974370652,952.4999212456984,26.959115800188982,1002.4999098996691,28.07429187217113
511,2360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.533333333333807,44.999984590328545,5.6349114045333435,89.99996918065709,6.735198807593795,139.99996017881332,7.9448815772706265,189.99995117696957,9.152724926817372,239.9999475049642,10.348448758495351,289.9999438329588,11.542352302385467,339.99994361038523,12.724902549906933,389.99994338781164,13.90565034550618,439.99994535062854,15.075750971507102,489.9999473134454,16.244065770613663,539.9999506149941,17.40238469826203,589.9999539165428,18.558933293067938,639.9999579925955,19.706087225266526,689.999962068648,20.85148526228684,739.9999665458868,21.988044028742493,789.9999710231255,23.122860351056897,839.9999536080478,24.24934959641351,889.9999361929702,25.3741089302984,939.999924846941,26.491017736830425,989.9999135009117,27.606208300767012
512,2310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.3666666666666245,38.74998673056069,5.315020799674774,77.49997346112139,6.262417871858238,127.49996445927762,7.472122729605897,177.49995545743386,8.679987875452627,227.4999517854285,9.875732874789048,277.4999481134231,11.069656997080713,327.4999478908495,12.252226934873553,377.4999476682759,13.432993566500604,427.4999496310928,14.603111917073587,477.49995159390966,15.77144335756063,527.4999548954584,16.929777629958338,577.4999581970071,18.086340295979763,627.4999622730597,19.233506856952875,677.4999663491122,20.37891609912396,727.499970826351,21.515484522336973,777.4999753035897,22.650308968735537,827.4999578885121,23.776804723504043,877.4999404734344,24.901568966120895,927.4999291274053,26.0184810393387,977.499917781376,27.13367324158645
513,2260000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.199999999999926,32.49998887079283,4.995187564534871,64.99997774158567,5.789701955062175,114.9999687397419,6.999405108496317,164.99995973789814,8.207268710227343,214.99995606589277,9.403012326960392,264.9999523938874,10.596935204935413,314.9999521713138,11.779504036001294,364.9999519487402,12.960269679495877,414.9999539115571,14.130387158589512,464.999955874374,15.298717828930972,514.9999591759226,16.457051429940574,564.9999624774714,17.613613511231023,614.999966553524,18.760779571390373,664.9999706295765,19.906188387408147,714.9999751068153,21.042756456576246,764.999979584054,22.177580614316316,814.9999621689764,23.30407614369745,864.9999447538987,24.428840219755074,914.9999334078695,25.545752183724233,964.9999220618403,26.660944331656996
514,2210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.033333333333386,26.249991011024985,4.67543290711942,52.49998202204997,5.317093362668046,102.49997302020621,6.52679337924916,152.49996401836245,7.73465402975448,202.49996034635706,8.930394902854093,252.4999566743517,10.124315218033328,302.49995645177813,11.306881684694407,352.49995622920454,12.487645140203584,402.4999581920214,13.657760621446537,452.4999601548383,14.826089466304795,502.499963456387,15.984421424579613,552.4999667579357,17.140982031809965,602.4999708339883,18.28814679407248,652.4999749100408,19.43355447752519,702.4999793872796,20.57012158444402,752.4999838645183,21.70494494226231,802.4999664494406,22.831439836869286,852.499949034363,23.95620343780108,902.4999376883338,25.073115087245817,952.4999263423045,26.18830707793453
515,2160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.8666666666668372,19.99999315125713,4.355757909353588,39.99998630251426,4.844594266623536,89.9999773006705,6.054291065703698,139.99996829882673,7.262148685627302,189.99996462682134,8.45788673821507,239.99996095481598,9.651804416018276,289.9999607322424,10.83436844704345,339.9999605096688,12.015129646534097,389.99996247248566,13.185243065995076,439.99996443530256,14.353570025416612,489.99996773685126,15.511900285730553,539.9999710384,16.668459368302265,589.9999751144525,17.81562278728991,639.999979190505,18.961029297940115,689.9999836677438,20.097595407950557,739.9999881449826,21.232417936701307,789.9999707299049,22.35891217318902,839.9999533148273,23.48367528139502,889.9999419687981,24.600586604604942,939.9999306227688,25.71577843217722
516,2110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6999999999999225,13.749995291489277,4.036162601831661,27.499990582978555,4.372204740980017,77.49998158113479,5.581898319109259,127.49997257929103,6.789752905013659,177.49996890728565,7.985488133722812,227.49996523528029,9.179403170852451,277.4999650127067,10.361964763065707,327.4999647901331,11.542723703481938,377.49996675294994,12.712835058270658,427.49996871576684,13.881160129529585,477.49997201731554,15.039488689359219,527.4999753188642,16.196046244950303,577.4999793949167,17.34320831857288,627.4999834709693,18.48861365456126,677.4999879482081,19.625178766057438,727.4999924254469,20.760000464387215,777.4999750103692,21.88649404166967,827.4999575952916,23.011256656330037,877.4999462492624,24.128167652759128,927.4999349032331,25.24335931694101
