timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48
372,9350000.0,,,,,,,,,,,,,,,,,0.0,9.535714285713956,29.16661298902296,10.45400347510694,58.33322597804592,11.371772475115273,108.33317160657887,12.912182099795892,158.33311723511184,14.450714764254624,208.33308645455247,15.958016893627798,258.3330556739931,17.463472321712956,308.3329548584636,18.93960999328276,358.3328540429342,20.413929740482423,408.33279103261776,21.860713901509207,458.33272802230135,23.305707483974906,508.3326898463391,24.724808180976268,558.3326516703769,26.14214429868058,608.3326297451372,27.535110686355274,658.3326078198976,28.926337214939434,708.332507194294,30.294602138385663,758.3324065686903,31.661150718386956,808.3323401476825,33.00605885037509,858.3322737266747,34.34927298922568,908.3322308559863,35.672068010460876,958.3321879852979,36.99319029626595,1008.3321661609638,38.38398538086548,1058.3321443366297,39.773015335329546,1108.3321366022706,41.136442076170994,1158.3321288679115,42.49813131175814,1208.332129109866,43.8361534869218,1258.3321293518204,45.172463916966535,1308.33208521272,46.48686500592665,1358.3320410736192,47.79957838102082,1408.332017007007,49.091990321066966,1458.3319929403945,50.382736958520674,1508.331981338867,51.6546447673191,1558.33196973734,52.92490818611519,1608.3319657884524,54.177669058170586,1658.3319618395649,55.42880505909161,1708.3319625053202,56.663661020720276,1758.3319631710756,57.89691033390188,1808.331966539707,59.114999457282345,1858.3319699083384,60.33149894929003,1908.3319385911154,61.53386319637337,1958.3319072738927,62.73465371144903
373,9300000.0,,,,,,,,,,,,,,,,,0.0,9.500000000002292,24.99995399059111,10.286971041242841,49.99990798118222,11.07355995100098,99.99985360971519,12.613910230544224,149.99979923824816,14.152383971541886,199.9997684576888,15.65962881687547,249.99973767712942,17.16502757107646,299.9996368615999,18.64111029545477,349.9995360460705,20.115375875007942,399.9994730357541,21.56210766471233,449.99941002543767,23.007049806520946,499.99937184947544,24.426100913651513,549.9993336735132,25.84338850586139,599.9993117482736,27.236308259329693,649.9992898230339,28.627489335285322,699.9991891974303,29.995710725516535,749.9990885718266,31.362217055476204,799.9990221508187,32.70708487326723,849.998955729811,34.050260068019824,899.9989128591226,35.37301808758632,949.9988699884342,36.694104814965215,999.9988481641001,38.08486398545601,1049.9988263397659,39.473859638610435,1099.9988186054068,40.83725428938868,1149.9988108710477,42.1989130893606,1199.9988111130021,43.536906977135686,1249.9988113549566,44.87319080310787,1299.9987672158559,46.18756737169552,1349.9987230767554,47.500257927230344,1399.998699010143,48.79264906575443,1449.9986749435307,50.083376609897755,1499.9986633420035,51.3552672772629,1549.9986517404761,52.62551526123249,1599.9986477915886,53.87826258388459,1649.998643842701,55.129386732377434,1699.9986445084564,56.36423266046257,1749.9986451742118,57.59747362027828,1799.998648542843,58.815556142690426,1849.9986519114746,60.0320506907036,1899.9986205942519,61.234411679838125,1949.9985892770292,62.43520056499258
374,9250000.0,,,,,,,,,,,,,,,,,0.0,9.464285714287392,20.833294992159257,10.119994484500497,41.66658998431851,10.775437910864817,91.66653561285148,12.315755085216342,141.66648124138445,13.85419599843862,191.66645046082508,15.361408967508877,241.6664196802657,16.866776220138256,291.66631886473624,18.34282843448371,341.6662180492068,19.817063966093826,391.6661550388904,21.263766730704152,441.666092028574,22.70868038744009,491.66605385261175,24.127704056197466,541.6660156766495,25.544964818953783,591.6659937514098,26.937858806626892,641.6659718261702,28.329014786029052,691.6658712005666,29.69721215421979,741.665770574963,31.06369518358764,791.6657041539552,32.40854078034916,841.6656377329473,33.75169452009413,891.6655948622589,35.07443216441057,941.6655519915705,36.39549931995686,991.6655301672364,37.78623873107108,1041.6655083429023,39.17521551948852,1091.665500608543,40.538592527962095,1141.6654928741839,41.900234600727515,1191.6654931161384,43.23821294667057,1241.6654933580928,44.57448215975051,1291.6654492189923,45.888845263407106,1341.6654050798916,47.201523290905286,1391.6653810132793,48.493903011721095,1441.6653569466669,49.78462007777822,1491.6653453451395,51.05650133982767,1541.6653337436123,52.326740856171696,1591.6653297947248,53.57948074655038,1641.6653258458373,54.83059839437469,1691.6653265115926,56.06543881993964,1741.665327177348,57.298675199048255,1791.6653305459795,58.516754101953744,1841.6653339146108,59.733245939168995,1891.665302597388,60.93560514203186,1941.6652712801654,62.136393133550925
375,9200000.0,,,,,,,,,,,,,,,,,0.0,9.428571428571717,16.66663599372741,9.953062800936296,33.33327198745482,10.477384366810881,83.33321761598778,12.017682176843095,133.33316324452073,13.556103931631153,183.33313246396136,15.063298337116134,233.33310168340202,16.56864728090785,283.33300086787256,18.044681795799303,333.3329000523431,19.518899926547498,383.3328370420267,20.965585910242012,433.3327740317103,22.41048312368098,483.33273585574807,23.8294909762962,533.3326976797858,25.246736294950573,583.3326757545462,26.639615469761424,633.3326538293065,28.030757038384657,683.3325532037029,29.398940628363942,733.3324525780993,30.765410307498684,783.3323861570914,32.11024318526081,833.3323197360836,33.45338465597501,883.3322768653952,34.77611065897665,933.3322339947068,36.09716664149208,983.3322121703727,37.48789478129041,1033.3321903460385,38.87686081652054,1083.3321826116794,40.24022777535944,1133.3321748773203,41.601860325673655,1183.3321751192748,42.939829829035865,1233.3321753612292,44.27609073243607,1283.3321312221287,45.59044618289936,1333.332087083028,46.903117092855545,1383.3320630164158,48.195490329537385,1433.3320389498033,49.48620144722993,1483.332027348276,50.75807737165836,1533.3320157467488,52.02831208392397,1583.3320117978612,53.28104775870426,1633.3320078489737,54.53216172015794,1683.332008514729,55.76699902597052,1733.3320091804844,57.000232808377994,1783.332012549116,58.21830965972882,1833.3320159177472,59.43479996060211,1883.3319846005245,60.63715815116798,1933.3319532833018,61.83794563627654
376,9150000.0,,,,,,,,,,,,,,,,,0.0,9.392857142861043,12.499976995295555,9.786170776653503,24.99995399059111,10.17938890124858,74.99989961912408,11.719674498948194,124.99984524765703,13.258084212179954,174.99981446709768,14.765266987206655,224.9997836865383,16.27060449463612,274.9996828710089,17.746627985132772,324.9995820554794,19.220835306431233,374.99951904516297,20.66751089204734,424.99945603484656,22.11239794082434,474.9994178588844,23.53139603837232,524.9993796829222,24.9486318515685,574.9993577576824,26.341501927611276,624.9993358324427,27.732634661097606,674.9992352068391,29.10080981874369,724.9991345812355,30.46727134113855,774.9990681602277,31.812096460084348,824.9990017392199,33.155230457597284,874.9989588685315,34.47794937967635,924.9989159978431,35.79899857507745,974.998894173509,37.18971987657741,1024.998872349175,38.57867939543646,1074.9988646148158,39.94204027081633,1124.9988568804565,41.30366706255512,1174.998857122411,42.64163122341697,1224.9988573643654,43.97788711055416,1274.9988132252647,45.29223794465807,1324.9987690861642,46.60490456442344,1374.9987450195517,47.89727389524929,1424.9987209529395,49.18798143192739,1474.9987093514123,50.459854144718506,1524.998697749885,51.730085967742546,1574.9986938009974,52.982819108256145,1624.99868985211,54.233930854399354,1674.9986905178653,55.46876628598958,1724.9986911836206,56.70199850880775,1774.998694552252,57.92007412824473,1824.9986979208834,59.13656350672731,1874.9986666036607,60.33892108959848,1924.998635286438,61.539708270723075
377,9100000.0,,,,,,,,,,,,,,,,,0.0,9.357142857145211,8.333317996863698,9.619315984973955,16.666635993727397,9.881446667221097,66.66658162226037,11.421723752383933,116.66652725079334,12.96012510680617,166.66649647023397,14.467299840055922,216.6664656896746,15.972629469361896,266.66636487414513,17.44864539236017,316.66626405861564,18.92284531859628,366.66620104829923,20.36951381321824,416.6661380379828,21.81439395111481,466.66609986202064,23.233385435256245,516.6660616860585,24.65061482177339,566.6660397608188,26.04347876193926,616.666017835579,27.434605551873496,666.6659172099754,28.80277505005164,716.6658165843718,30.169231109933033,766.665750163364,31.51405104361708,816.6656837423561,32.85718005654047,866.6656408716677,34.17989426443421,916.6655980009793,35.50093894917863,966.6655761766452,36.89165571354192,1016.6655543523111,38.280610915573654,1066.6655466179518,39.643967766734676,1116.6655388835927,41.00559075427981,1166.6655391255472,42.343551390199146,1216.6655393675017,43.67980397144392,1266.6654952284011,44.99415176641909,1316.6654510893004,46.30681556452076,1366.6654270226882,47.599182328727764,1416.6654029560757,48.889887514131686,1466.6653913545483,50.16175811969885,1516.6653797530212,51.431988048250005,1566.6653758041336,52.68471952799133,1616.6653718552461,53.93582982310228,1666.6653725210015,55.170664027594135,1716.6653731867568,56.40389522967451,1766.6653765553883,57.62197004306603,1816.6653799240196,58.83845881815889,1866.6653486067971,60.040816003563585,1916.6653172895744,61.24160298588417
378,9050000.0,,,,,,,,,,,,,,,,,0.0,9.321428571429552,4.166658998431856,9.452497319143804,8.333317996863713,9.583555456184524,58.333263625396675,11.123825931016235,108.33320925392964,12.662220820646407,158.33317847337028,14.169389358288187,208.3331476928109,15.674712940472324,258.33304687728145,17.150723075276588,308.33294606175195,18.624917364295257,358.33288305143554,20.071580470908494,408.33282004111913,21.516455373818157,458.3327818651569,22.935441863022216,508.33274368919473,24.35266640923559,558.3327217639551,25.745525740460028,608.3326998387154,27.13664807728113,658.3325992131117,28.50481334546501,708.3324985875081,29.871265331975344,758.3324321665002,31.216081407509833,808.3323657454924,32.55920671932491,858.332322874804,33.881917433812816,908.3322800041157,35.20295878225304,958.3322581797815,36.59367219670951,1008.3322363554474,37.982624216835625,1058.3322286210882,39.34597810640926,1108.3322208867291,40.70759829837328,1158.3322211286836,42.04555634742943,1208.332221370638,43.381806505607756,1258.3321772315376,44.696152075616254,1308.3321330924368,46.008813810153136,1358.3321090258246,47.30117869913766,1408.3320849592121,48.59188216816887,1458.3320733576847,49.86375123673616,1508.3320617561576,51.13397978444951,1558.33205780727,52.38671005445251,1608.3320538583826,53.63781929318379,1658.332054524138,54.87265260474401,1708.3320551898933,56.10588306434943,1758.3320585585247,57.32395729161803,1808.332061927156,58.540445628058855,1858.3320306099336,59.74280252456373,1908.3319992927109,60.943589362397944
379,9000000.0,,,,,,,,,,,,,,,,,,,,,0.0,9.285714285714851,49.99994562853296,10.825979122251757,99.99989125706593,12.364368515236437,149.99986047650657,13.871531801228366,199.9998296959472,15.37685027274553,249.99972888041773,16.85285552960086,299.99962806488827,18.327045080883718,349.99956505457186,19.773703671094534,399.99950204425545,21.21857419693971,449.9994638682932,22.637556519898006,499.99942569233104,24.054777038219914,549.9994037670914,25.447632542614432,599.9993818418517,26.83875118986854,649.999281216248,28.206912960488353,699.9991805906444,29.573361585499743,749.9991141696366,30.918174483065382,799.9990477486288,32.26129675167868,849.9990048779404,33.5840045986055,899.998962007252,34.90504321285655,949.9989401829179,36.295753886191974,999.9989183585838,37.684703306436724,1049.9989106242247,39.04805477942749,1099.9989028898653,40.40967269315627,1149.9989031318198,41.74762863655682,1199.9989033737743,43.08387682456778,1249.9988592346735,44.39822058731298,1299.998815095573,45.71088064725064,1349.9987910289606,47.00324401577549,1399.9987669623483,48.293946094226115,1449.9987553608212,49.56581391841129,1499.9987437592938,50.83604134887657,1549.9987398104063,52.088770640613795,1599.9987358615188,53.339879025509525,1649.998736527274,54.57471161564448,1699.9987371930295,55.80794147559278,1749.9987405616607,57.02601522961546,1799.9987439302922,58.24250321195841,1849.9987126130695,59.44485987528752,1899.998681295847,60.64564659651521
380,8950000.0,,,,,,,,,,,,,,,,,,,,,0.0,9.250000000004123,45.833283492821884,10.661124542900067,91.66656698564377,12.070987533299638,141.6665362050844,13.577890639370649,191.66650542452504,15.082962243707335,241.66640460899558,16.558737691064294,291.6663037934661,18.032709476502053,341.6662407831497,19.47916545573896,391.6661777728333,20.92384425904481,441.66613959687106,22.342648326645893,491.6661014209089,23.75970043226978,541.6660794956692,25.152399497523536,591.6660575704295,26.543370606821107,641.6659569448259,27.91139549570255,691.6658563192223,29.277715297172296,741.6657898982144,30.622408867450552,791.6657234772066,31.96541911650413,841.6656806065182,33.28802342396464,891.6656377358298,34.60896514214803,941.6656159114957,35.99958041621491,991.6655940871616,37.388440908068944,1041.6655863528024,38.75171107328037,1091.6655786184433,40.11325352243962,1141.6655788603978,41.45114073838725,1191.6655791023522,42.78732550659884,1241.6655349632515,44.10161184259147,1291.6654908241508,45.414219329586466,1341.6654667575385,46.706535493729085,1391.6654426909263,47.9971948403726,1441.665431089399,49.26902478051023,1491.6654194878715,50.539218482802134,1541.665415538984,51.791918462895616,1591.6654115900965,53.043001432831765,1641.6654122558518,54.27781267114666,1691.6654129216072,55.51102486816513,1741.6654162902387,56.72908473693544,1791.6654196588702,57.94556236120926,1841.6653883416475,59.14791221824803,1891.6653570244248,60.34869554013563
381,8900000.0,,,,,,,,,,,,,,,,,,,,,0.0,9.21428571428872,41.6666213571108,10.496860589209701,83.3332427142216,11.778393120738135,133.33321193366226,13.285183407871271,183.33318115310288,14.790143102213632,233.33308033757342,16.26580979844108,283.33297952204396,17.739674158870397,333.33291651172755,19.186026093806287,383.33285350141114,20.63060254845697,433.3328153254489,22.049307824870844,483.33277714948673,23.46626315791564,533.3327552242471,24.85886914271822,583.3327332990074,26.24974946848961,633.3326326734037,27.617687362804375,683.3325320478001,28.98392270281302,733.3324656267923,30.32853566243715,783.3323992057844,31.671468030973948,833.332356335096,32.993998340980326,883.3323134644077,34.31486895287864,933.3322916400735,35.705412419823446,983.3322698157394,37.09420434375803,1033.3322620813801,38.45741037839191,1083.332254347021,39.818892022075985,1133.3322545889755,41.156722743565616,1183.33225483093,42.49285439836837,1233.3322106918295,43.80709179922379,1283.3321665527287,45.119653762598894,1333.3321424861165,46.411928444536386,1383.332118419504,47.70254972938822,1433.3321068179766,48.97434551068006,1483.3320952164495,50.244508465129194,1533.332091267562,51.497181461564374,1583.3320873186744,52.74824083388865,1633.3320879844298,53.983032100779894,1683.3320886501851,55.21622767420524,1733.3320920188166,56.43427440901782,1783.332095387448,57.65074219755842,1833.3320640702254,58.85308557376616,1883.3320327530027,60.05386565354505
382,8850000.0,,,,,,,,,,,,,,,,,,,,,0.0,9.178571428568933,37.49995922139972,10.332692461598183,74.99991844279944,11.485969319219446,124.99988766224008,12.992702130746565,174.99985688168073,14.497604824920149,224.99975606615126,15.973216132447304,274.9996552506218,17.447025773415966,324.9995922403054,18.893324697084008,374.999529229989,20.337848983718114,424.99949105402675,21.756503879132886,474.9994528780646,23.17340982937309,524.9994309528249,24.565968280608573,574.9994090275852,25.956802207694857,624.9993084019816,27.324695599877604,674.999207776378,28.690887691927706,724.99914135537,30.03545933335452,774.9990749343623,31.378351740689666,824.9990320636739,32.700844040359165,874.9989891929855,34.021678086176294,924.9989673686514,35.41218458477149,974.9989455443173,36.80094116793153,1024.998937809958,38.164114111772435,1074.9989300755988,39.52556434584348,1124.9989303175532,40.863365853350054,1174.9989305595077,42.19947001411399,1224.9988864204072,43.513682058675876,1274.9988422813067,44.82622041121285,1324.9988182146942,46.118473559263364,1374.9987941480817,47.40907506938251,1424.9987825465546,48.68085309006093,1474.9987709450274,49.95100004618875,1524.99876699614,51.203658993947045,1574.9987630472524,52.4547060735842,1624.9987637130077,53.68948693169134,1674.998764378763,54.92267383757314,1724.9987677473944,56.140713722017075,1774.9987711160256,57.35717637911352,1824.998739798803,58.559516373544604,1874.9987084815805,59.760294761361656
383,8800000.0,,,,,,,,,,,,,,,,,,,,,0.0,9.14285714285396,33.33329708568864,10.168586546966438,66.66659417137728,11.193649015816531,116.66656339081793,12.700351470317274,166.66653261025857,14.205224099316496,216.6664317947291,15.680806228299678,266.66633097919964,17.154587076844606,316.66626796888323,18.600858137059166,366.6662049585668,20.045355031006274,416.6661667826046,21.463983496757557,466.6661286066424,22.88086356346562,516.6661066814028,24.27339712052932,566.6660847561631,25.66420676604367,616.6659841305594,27.0320768854264,666.6658835049558,28.398246375255855,716.665817083948,29.742796436046426,766.6657506629401,31.085667983256844,816.6657077922517,32.40814045156325,866.6656649215633,33.72895542884425,916.6656430972292,35.119442657891646,966.6656212728951,36.50818082759757,1016.6656135385359,37.871336536919436,1066.6656058041767,39.23277041784748,1116.6656060461312,40.57055672025542,1166.6656062880857,41.90664657532315,1216.665562148985,43.22084543003622,1266.6655180098844,44.533371503663524,1316.665493943272,45.82561345538911,1366.6654698766597,47.116204685867054,1416.6654582751326,48.38797347554415,1466.6654466736052,49.65811211791274,1516.6654427247176,50.910763766071945,1566.6654387758301,52.16180445926879,1616.6654394415855,53.39657991022918,1666.6654401073408,54.629762313881876,1716.665443475972,55.84779864024316,1766.6654468446036,57.06425863220573,1816.665415527381,58.2665968702977,1866.6653842101584,59.467374379406905
384,8750000.0,,,,,,,,,,,,,,,,,,,,,0.0,9.107142857141872,29.16663494997756,10.00452765652271,58.33326989995512,10.901401874939248,108.33323911939576,12.40808737376874,158.33320833883639,13.912943252502952,208.33310752330692,15.388509163555929,258.3330067077775,16.862274044134956,308.3329436974611,18.308529683531695,358.33288068714467,19.75301144657812,408.33284251118243,21.171625339876574,458.3328043352202,22.58849115954927,508.33278240998055,23.98101103602221,558.3327604847409,25.37180735758809,608.3326598591373,26.73966472450353,658.3325592335336,28.105821845646396,708.3324928125257,29.45036011140483,758.332426391518,30.79322027062452,808.3323835208296,32.115681924358974,858.3323406501412,33.436486513695364,908.3323188258071,34.82696325537884,958.332297001473,36.21569141260377,1008.3322892671138,37.578837758246735,1058.3322815327547,38.94026276114153,1108.3322817747091,40.27804081458892,1158.3322820166636,41.61412291365299,1208.3322378775629,42.9283146215666,1258.3321937384621,44.240834045576406,1308.33216967185,45.53306993693273,1358.3321456052377,46.82365560569598,1408.3321340037103,48.09541940300466,1458.332122402183,49.365553550668494,1508.3321184532954,50.61820125364519,1558.3321145044079,51.869238496128816,1608.3321151701632,53.104011026184864,1658.3321158359186,54.337190998235975,1708.33211920455,55.55522540321945,1758.3321225731816,56.771683956173746,1808.3320912559589,57.97402124603148,1858.3320599387362,59.174798280757074
385,8700000.0,,,,,,,,,,,,,,,,,,,,,0.0,9.071428571431031,24.99997281426648,9.840508846229943,49.99994562853296,10.609214027237911,99.9999148479736,12.115889151392043,149.99988406741423,13.62073482041296,199.99978325188476,15.096290881886675,249.9996824363553,16.57004609765956,299.9996194260389,18.016292433297327,349.9995564157225,19.460765095044536,399.9995182397603,20.879370247869446,449.99948006379805,22.296227545153396,499.9994581385584,23.688739258740323,549.9994362133187,25.079527649144953,599.9993355877151,26.44737744209908,649.9992349621115,27.813527232743315,699.9991685411037,29.158058521903605,749.9991021200958,30.50091195791877,799.9990592494074,31.82336723825563,849.999016378719,33.14416571580339,899.9989945543849,34.53463629687349,949.9989727300508,35.92335858104657,999.9989649956916,37.28649944165379,1049.9989572613324,38.64791925052483,1099.9989575032869,39.98569248357726,1149.9989577452413,41.32177005515504,1199.9989136061408,42.63595759528788,1249.99886946704,43.948473144934844,1299.9988454004279,45.240705508130226,1349.9988213338154,46.53128794142535,1399.998809732288,47.80304883640338,1449.9987981307609,49.073180372601215,1499.9987941818733,50.325825784584815,1549.9987902329858,51.57686102412748,1599.9987908987412,52.81163185942467,1649.9987915644965,54.044810421077514,1699.998794933128,55.26284371189972,1749.9987983017593,56.479301430576335,1799.9987669845368,57.68163817076548,1849.9987356673141,58.88241493052575
386,8650000.0,,,,,,,,,,,,,,,,,,,,,0.0,9.035714285712993,20.8333106785554,9.676526982400048,41.6666213571108,10.317079214903602,91.66659057655144,11.823747174296319,141.66655979599207,13.328585824781257,191.6664589804626,14.804135144740687,241.66635816493314,16.277883772798834,291.6662951546167,17.7241237916873,341.6662321443003,19.168590297153063,391.6661939683381,20.587189558648785,441.6661557923759,22.004041130854088,491.66613386713624,23.39654737829092,541.6661119418966,24.787330473721468,591.666011316293,26.155175224608985,641.6659106906893,27.521320148462788,691.6658442696814,28.86584681764891,741.6657778486737,30.208695812280858,791.6657349779853,31.531146891968394,841.6656921072969,32.85194135002431,891.6656702829628,34.242407887800695,941.6656484586287,35.63112632481363,991.6656407242695,36.994263598852335,1041.6656329899101,38.35568001708308,1091.6656332318646,39.69345010823732,1141.665633473819,41.02952473302616,1191.6655893347183,42.34370956403558,1241.6655451956178,43.656222598304105,1291.6655211290054,44.948452673390214,1341.6654970623931,46.23903301047534,1391.665485460866,47.5107920267549,1441.6654738593386,48.78092187387991,1491.665469910451,50.03356580511168,1541.6654659615635,51.284599750875344,1591.665466627319,52.519369492035246,1641.6654672930742,53.75254714353468,1691.6654706617055,54.970579715625746,1741.665474030337,56.18703689626818,1791.6654427131143,57.38937328203909,1841.6654113958919,58.590149864526246
387,8600000.0,,,,,,,,,,,,,,,,,,,,,0.0,8.999999999999615,16.66664854284432,9.512580671074907,33.33329708568864,10.024994656042345,83.33326630512929,11.531657005713704,133.33323552456991,13.036490184109075,183.33313470904045,14.512034269166321,233.333033893511,15.985777801519042,283.3329708831946,17.432012952364616,333.3329078728782,18.876474730237845,383.33286969691596,20.29506948290072,433.33283152095373,21.711916687665923,483.3328095957141,23.104418778045716,533.3327876704744,24.49519785844868,583.3326870448708,25.863038796801664,633.3325864192672,27.22918005048883,683.3325199982594,28.57370324449791,733.3324535772515,29.91654890637432,783.3324107065631,31.23899684119765,833.3323678358747,32.55978829659057,883.3323460115406,33.95025182019339,933.3323241872065,35.33896739484457,983.3323164528473,36.702102005272835,1033.332308718488,38.06351590968485,1083.3323089604426,39.401283675118265,1133.332309202397,40.73735612180683,1183.3322650632963,42.051538953090436,1233.3322209241958,43.364050132951824,1283.3321968575833,44.6562785230946,1333.332172790971,45.946857318142676,1383.332161189444,47.21861495367936,1433.3321495879165,48.48874356046018,1483.332145639029,49.74138640512553,1533.3321416901415,50.992419402132995,1583.3321423558968,52.227188341380426,1633.3321430216522,53.46036532612074,1683.3321463902835,54.67839737188146,1733.332149758915,55.89485415863256,1783.3321184416923,57.09719028498906,1833.3320871244696,58.29796673773798
388,8550000.0,,,,,,,,,,,,,,,,,,,,,0.0,8.964285714285698,12.499986407133242,9.34866930103463,24.999972814266485,9.732959132943648,74.99994203370713,11.239616621179518,124.99991125314776,12.74444507186674,174.9998104376183,14.21998464744016,224.9997096220888,15.693723802671368,274.9996466117724,17.13995478338194,324.999583601456,18.58441252209397,374.9995454254938,20.003003432248818,424.9995072495316,21.419846924058625,474.9994853242919,22.812345488591237,524.9994633990523,24.203121171240568,574.9993627734486,25.57095889012649,624.999262147845,26.937097050938977,674.9991957268371,28.281617322148243,724.9991293058293,29.624460186274767,774.999086435141,30.94690548581085,824.9990435644526,32.26769442938104,874.9990217401185,33.65815543564641,924.9989999157843,35.04686862343036,974.9989921814251,36.41000101593273,1024.998984447066,37.77141282997471,1074.9989846890205,39.109178663885594,1124.998984930975,40.4452493037681,1174.9989407918742,41.759430478008284,1224.9988966527735,43.07194012277526,1274.9988725861613,44.36416711938112,1324.998848519549,45.65474464014471,1374.9988369180217,46.9265011355422,1424.9988253164943,48.1966287188073,1474.9988213676068,49.449270667387154,1524.9988174187192,50.70030288236876,1574.9988180844746,51.93507116092417,1624.99881875023,53.16824759653109,1674.9988221188614,54.38627920894546,1724.998825487493,55.60273567146813,1774.9987941702702,56.805071584325255,1824.9987628530475,58.00584793030953
389,8500000.0,,,,,,,,,,,,,,,,,,,,,0.0,8.928571428571898,8.333324271422157,9.184792607526388,16.666648542844314,9.44097212035805,66.66661776228494,10.947625104910417,116.66658698172559,12.452449183881006,166.6664861661961,13.927984596990507,216.66638535066664,15.401719718941346,266.66632234035023,16.84794686354744,316.6662593300338,18.292400892670116,366.66622115407165,19.710988279375925,416.6661829781094,21.12782837168484,466.66616105286977,22.52032371273674,516.6661391276301,23.91109629337772,566.6660385020265,25.278931076993512,616.6659378764228,26.645066421613972,666.6658714554151,27.989584034805908,716.6658050344072,29.332424357675276,766.6657621637188,30.654867266259327,816.6657192930304,31.97565393338845,866.6656974686963,33.36611266060236,916.6656756443622,34.75482368959548,966.665667910003,36.11795407797226,1016.6656601756438,37.47936400479762,1066.6656604175982,38.817128096323415,1116.6656606595527,40.15319710756275,1166.6656165204522,41.467376789205865,1216.6655723813515,42.779885052120925,1266.6655483147392,44.07211079504869,1316.6655242481268,45.36268717004152,1366.6655126465994,46.63444264078889,1416.6655010450722,47.90456930462012,1466.6654970961847,49.157210448552775,1516.6654931472972,50.408241961548505,1566.6654938130525,51.64300964720776,1616.665494478808,52.87618559015147,1666.6654978474394,54.094216813860484,1716.6655012160707,55.31067298559996,1766.665469898848,56.51300870700178,1816.6654385816253,57.71378495725124
390,8450000.0,,,,,,,,,,,,,,,,,,,,,0.0,8.892857142858087,4.166662135711086,9.020950476313589,8.333324271422171,9.149033393910562,58.33329349086281,10.65568204482699,108.33326271030344,12.160501921336815,158.33316189477398,13.636033337014101,208.3330610792445,15.109764589243154,258.3329980689281,16.55598805667199,308.33293505861167,18.00043853304405,358.3328968826495,19.41902254816669,408.33285870668726,20.835859390200827,458.3328367814476,22.228351651744834,508.33281485620796,23.619121271221015,558.3327142306043,24.986953254931777,608.3326136050007,26.353085915165757,658.3325471839928,27.697600996494565,708.332480762985,29.04043890032753,758.3324378922966,30.362879534401642,808.3323950216082,31.683664037278003,858.3323731972741,33.07412059902563,908.33235137294,34.46282957795769,958.3323436385808,35.82595806414268,1008.3323359042216,37.18736620061775,1058.332336146176,38.525128639949195,1108.3323363881304,39.861196107509315,1158.33229224903,41.17537437498353,1208.3322481099294,42.487881329136144,1258.332224043317,43.78010588509581,1308.3321999767045,45.070681175619775,1358.3321883751773,46.342435676808705,1408.3321767736502,47.61256147085828,1458.3321728247627,48.86520185376595,1508.3321688758751,50.116232702961504,1558.3321695416305,51.35099982806979,1608.3321702073858,52.58417530529263,1658.332173576017,53.802206161595215,1708.3321769446484,55.018662058509,1758.3321456274257,56.2209975989734,1808.3321143102032,57.42177375875074
391,8400000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.857142857143065,49.999969219440636,10.36378725490577,99.99993843888127,11.868603009077418,149.9998376233518,13.344130505459361,199.99973680782233,14.817857965419153,249.99967379750592,16.264077830942163,299.9996107871895,17.708524828857218,349.99957261122734,19.12710554434506,399.9995344352651,20.54393920681186,449.99951251002545,21.93642845707512,499.9994905847858,23.32719518213895,549.9993899591822,24.695024430108145,599.9992893335785,26.061154468438772,649.9992229125708,27.405667077714824,699.9991564915629,28.748502620462627,749.9991136208745,30.070941035243283,799.9990707501861,31.391723427070964,849.999048925852,32.78217787722338,899.9990271015179,34.17088485766669,949.9990193671587,35.53401149001234,999.9990116327995,36.895417882088935,1049.999011874754,38.23317871201379,1099.9990121167084,39.56924467620517,1149.9989679776077,40.88342156672211,1199.9989238385072,42.19592724679263,1249.9988997718947,43.488150647438964,1299.9988757052824,44.778724882583774,1349.9988641037553,46.05047844035795,1399.998852502228,47.320603388189035,1449.9988485533404,48.573243030773895,1499.9988446044529,49.824273234291866,1549.9988452702082,51.05903981420022,1599.9988459359636,52.2922148384893,1649.9988493045948,53.510245337494325,1699.9988526732263,54.72670096715622,1749.9988213560036,55.92903633167524,1799.998790038781,57.12981240347828
